1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	10	10	10	10	10	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	11	11	11	11	10	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	11	11	11	11	10	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	11	11	11	11	10	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	11	11	11	11	10	1	1	1	1	1	1	1	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	11	11	11	11	11	11	11	11	11	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	11	11	11	11	11	11	11	11	11	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	11	11	11	11	11	11	11	11	11	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	10	10	10	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1
1	1	1	10	10	10	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1
1	1	1	10	11	11	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1
1	1	1	10	11	11	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1
1	1	1	10	11	11	4	4	4	10	10	10	10	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	10	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	10	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	10	4	4	4	4	4	4	4	4	4	10	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	10	10	10	10	10	4	10	10	10	10	10	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	4	4	4	4	4	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	10	10	10	10	10	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
306 17 54
307 5 16
308 17 6
360 16 7
3
